,1,,1000,,1500,,1600,,1700,,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway ,40,,80,,183,,266,,361,,777,,,,,,,,,,938,873,894,"1,004","1,058","1,047","1,029","1,040","1,051","1,058","1,160","1,193","1,214","1,200","1,236","1,305","1,345","1,305","1,243","1,287","1,331","1,429","1,429","1,509","1,567","1,669","1,658","1,585","1,665","1,727","1,814","1,781","1,949","1,974","2,072","2,185","2,226","2,280","2,278","2,366","2,360","2,401","2,558","2,618","2,717","2,797","2,876","2,898","2,796","2,821","2,912","2,939","2,934","2,923","2,975","3,002","3,019","3,057","3,200","3,323","3,414","3,447","3,513","3,606","3,628","3,672","3,776","3,976","4,009","4,133","4,185","4,289","4,355","4,328","4,336","4,369","4,550","4,748","4,899","5,006","5,211","5,414","5,681","5,988","6,111","6,380","6,627","6,024","5,782","6,773","7,217","6,518","7,217","7,412","7,410","7,865","7,983","8,285","8,650","9,468","10,181","9,385","9,852","10,099","10,456","10,977","11,718","12,239","12,514","13,118","12,005","12,296","11,818","11,583","10,978","12,302","13,557","15,395","16,466","16,905","17,728","18,688","19,347","20,116","21,131","21,597","22,750","23,436","23,436","24,424","25,798","27,415","28,187","29,265","30,722","32,353","33,577","35,675","36,476","38,122","38,879","40,874","42,956","44,852","46,732","49,175","52,058","54,280","56,173","58,690","61,595","62,190","62,320","64,551","68,364","71,919","74,507","76,039","76,006","76,733","78,333"," 81,166 "," 83,844 "," 86,129 "," 90,656 "," 94,607 "," 99,577 "," 104,744 "," 107,498 "," 109,792 "," 112,907 "," 115,985 "," 117,268 "," 118,591 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden ,80,,160,,382,,626,,"1,231",,"3,098","3,255","3,220","3,342","3,463","3,498","3,185","3,307","3,603","3,463","3,394","3,255","3,463","3,638","3,638","3,725","3,777","3,638","3,429","3,777","3,864","3,742","3,742","3,899","4,247","4,020","3,933","4,177","4,438","4,595","4,490","4,334","4,351","4,334","4,769","5,013","4,856","4,995","5,395","5,656","5,743","5,413","5,709","5,918","6,283","6,057","6,109","6,005","6,161","6,474","6,927","7,048","7,379","8,058","8,371","8,005","8,527","8,249","8,197","8,058","8,440","8,458","8,806","8,893","9,137","9,102","9,067","9,102","9,345","9,833","9,972","10,094","10,303","10,320","10,529","11,051","11,695","12,112","12,374","12,652","13,104","12,965","12,948","13,905","14,044","14,201","15,123","15,454","15,419","15,315","16,237","16,637","17,107","17,403","17,246","17,246","17,020","14,932","14,706","15,558","16,463","15,854","17,351","18,273","18,847","19,544","20,640","21,284","22,293","23,651","24,138","23,268","22,641","23,076","24,834","26,418","27,949","29,272","29,759","31,813","30,873","31,395","33,309","34,789","35,972","36,947","41,001","42,011","43,316","44,900","47,269","49,148","49,845","51,237","53,395","54,944","57,032","59,591","59,887","61,714","64,986","68,710","71,599","75,411","80,562","83,643","85,383","88,272","91,475","96,056","102,275","103,241","105,604","109,794","113,306","116,198","117,428","115,553","117,577","122,092","124,130","124,113","125,358","127,555","132,717","135,277","138,381","142,733","145,946","149,415","151,451"," 149,816 "," 148,045 "," 145,091 "," 151,133 "," 157,259 "," 159,290 "," 163,173 "," 169,121 "," 176,864 "," 184,517 "," 186,448 "," 190,133 "," 193,352 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland ,128,,123,,411,,750,,"1,068",,"2,165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,541","3,633","3,863","3,729","3,314","3,873","3,869","4,200","5,298","5,035","4,379","4,691","5,049","5,047","4,778","5,183","5,135","4,514","5,333","5,836","5,581","5,964","5,684","5,844","6,550","7,275","7,109","6,416","6,535","6,517","6,955","7,078","6,870","6,887","7,666","8,268","8,593","8,554","8,757","8,766","9,389","8,856","9,627","10,014","9,783","10,861","11,142","11,716","11,927","12,513","12,649","12,511","12,801","12,554","13,223","13,543","14,972","15,110","14,873","15,648","16,177","16,530","16,701","16,483","16,496","16,658","16,606","14,790","14,737","15,707","16,726","16,311","17,890","18,925","19,631","21,065","22,120","23,307","24,609","25,466","25,301","24,246","23,422","24,593","24,642","24,543","24,626","25,796","26,785","26,752","27,032","26,851","26,175","25,944","26,571","34,202","36,543","40,944","41,768","40,631","42,545","45,990","46,369","48,001","50,705","54,117","57,710","60,002","58,732","62,425","66,793","72,200","75,661","79,370","83,541","86,195","88,305","91,008","94,272","99,584","105,935","110,253","113,781","117,251","118,957","110,294","108,745","111,392","111,847","114,634","119,909","121,802","120,051","120,659","124,311","128,561","130,653","131,614","135,709","141,599","146,900"," 145,682 "," 145,721 "," 145,387 "," 146,937 "," 147,495 "," 148,264 "," 151,092 "," 155,313 "," 157,352 "," 163,035 "," 164,733 "," 165,237 "," 164,773 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom ,320,,800,,"2,815",,"6,007",,"10,709",,"36,232",,,,,,,,,,"42,228","44,249","43,800","44,249","46,046","48,517","50,314","49,640","52,336","54,806","53,234","52,111","50,988","51,886","55,031","57,951","61,770","62,219","62,893","64,016","63,342","66,037","67,160","69,631","71,428","71,203","76,370","77,717","77,942","79,964","81,760","84,007","84,680","85,354","87,600","90,296","91,644","90,745","93,665","94,339","100,180","105,570","105,795","108,266","110,063","112,758","113,881","115,004","115,454","115,004","120,395","124,663","128,257","129,155","129,380","128,706","130,728","135,894","141,959","149,596","150,269","150,269","146,676","146,676","156,559","161,500","168,239","170,485","178,796","186,208","184,861","184,861","189,578","187,556","188,679","194,295","200,808","204,627","196,316","200,808","207,098","213,162","216,307","224,618","226,864","245,058","250,449","252,695","254,268","226,640","212,938","195,642","205,750","212,264","221,024","231,806","223,270","241,240","244,160","251,348","249,551","236,747","238,544","245,507","261,680","271,788","284,142","294,025","297,619","300,539","330,638","360,737","369,721","377,807","362,983","347,035","331,985","327,044","337,376","349,955","347,850","358,234","357,585","371,646","386,789","400,850","405,825","412,315","411,450","428,107","452,768","467,694","472,454","490,625","516,584","529,996","540,163","552,277","574,775","585,207","599,016","611,705","633,352","675,941","666,755","665,984","680,933","695,699","720,501","740,370","728,224","718,733","729,861","755,779","774,665","802,000","837,280","877,143","920,841","940,908","944,610"," 931,716 "," 933,535 "," 955,305 "," 997,587 "," 1,026,044 "," 1,054,948 "," 1,089,522 "," 1,123,222 "," 1,155,319 "," 1,199,910 "," 1,227,529 "," 1,249,236 "," 1,280,625 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total 12 Western Europe ,"11,146",,"8,366",,"38,450",,"56,784",,"70,988",,"142,399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"238,152",,,,,,,,,,,,,,,,,,,,"338,978","345,153","357,986","361,124","379,869","388,283","382,277","386,783","391,866","384,465","401,281","408,740","423,127","431,159","434,917","437,176","444,964","458,520","470,921","483,334","494,760","496,397","499,181","510,431","528,319","541,649","561,070","567,391","594,060","616,869","626,021","625,001","632,324","647,350","659,105","677,378","699,149","727,473","724,338","747,046","753,693","788,328","816,658","840,612","791,234","806,096","835,774","810,135","780,647","721,982","739,301","736,658","801,915","792,889","857,937","905,156","916,591","958,223","1,001,269","1,028,260","1,011,801","959,263","929,189","964,158","1,003,467","1,047,242","1,097,689","1,153,359","1,185,395","1,256,625","1,238,016","1,252,128","1,244,198","1,243,593","1,190,012","1,028,632","967,884","1,032,823","1,109,507","1,203,343","1,286,434","1,360,686","1,408,165","1,483,178","1,564,225","1,664,313","1,737,456","1,815,089","1,856,969","1,952,075","2,082,895","2,186,190","2,286,597","2,385,421","2,524,625","2,623,119","2,714,066","2,801,979","2,946,790","3,108,840","3,240,746","3,340,805","3,471,938","3,660,561","3,729,888","3,700,630","3,856,661","3,960,233","4,073,676","4,228,364","4,289,230","4,295,781","4,327,081","4,406,825","4,518,239","4,631,616","4,760,072","4,885,005","5,071,692","5,234,119","5,276,855","5,366,060","5,435,916","5,426,700","5,583,586","5,723,407","5,817,609","5,965,592","6,129,684","6,290,391","6,515,016","6,624,158","6,680,180","6,733,431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland ,,,,,421,,615,,"1,377",,"6,231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,891",,,,,,,,"7,841","7,800","7,760","7,720","7,680","7,640","7,845","8,058","8,294","8,480","8,716","8,508","8,294","8,562","8,812","9,056","8,716","8,965","8,955","9,028","9,135","9,043","8,991","8,985","8,912","9,025","9,196","9,643","10,148","10,231","10,488","10,753","11,043","11,142","11,432","11,283","11,266","11,034","11,481","12,127","12,706","13,120","13,741","14,279","14,528","14,652","15,521","16,804","17,815","18,289","18,923","20,151","21,103","22,002","23,246","23,571","25,506","27,340","28,180","29,047","30,013","30,698","30,624","31,957","32,943","32,802","34,331","36,123","38,223","41,459"," 42,259 "," 43,672 "," 44,848 "," 47,429 "," 51,999 "," 56,292 "," 62,867 "," 68,227 "," 75,542 "," 82,504 "," 87,604 "," 92,961 "," 97,077 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece ,"1,100",,400,,433,,725,,795,,"1,482",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,484",,,,,,,,,,,,,,,,,,,,"3,218",,,,,,,,,,,,,,,,,,,,"5,280",,,,,,,,,,"6,704",,,,,,,,,,,,,"8,635",,,,,,,,"11,196","11,565","11,947","12,341","12,748","13,169","13,603","13,864","14,696","14,342","13,746","14,912","15,784","16,173","16,846","16,907","19,307","18,901","18,875","16,183","13,796","11,588","9,683","8,129","6,865","10,284","13,272","13,936","14,679","14,489","15,765","15,878","18,053","18,615","20,022","21,731","23,147","24,218","25,107","26,195","28,492","29,562","32,567","35,243","38,553","40,907","43,152","46,027","50,585","54,609","58,496","65,775","68,355","65,868","69,853","74,296","76,843","81,989","85,015","86,505","86,553","86,895","87,244","89,645","92,442","93,941","93,507","97,670","101,425","101,452"," 104,597 "," 105,329 "," 103,644 "," 105,717 "," 107,937 "," 110,482 "," 114,501 "," 118,353 "," 122,399 "," 127,880 "," 133,773 "," 138,912 "," 145,334 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal ,180,,255,,606,,814,,"1,638",,"3,043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,524","3,793",,,,"3,552",,,,,,"3,597",,,,"3,745","3,887","4,000","4,042","4,148","4,219","4,061","4,179","4,353","4,282","4,277","4,177","4,372","4,375","4,384","4,367","4,513","4,655","4,770","4,934","5,064","5,343","5,457","5,523","5,425","5,671","5,572","5,548","5,660","5,587","5,827","5,908","6,251","6,469","6,701","7,037","6,914","6,954","7,054","7,148","6,950","6,997","7,165","7,052","7,048","7,225","7,369","7,494","7,467","7,520","7,352","7,397","7,281","6,913","7,064","7,411","7,831","8,788","9,169","8,828","9,223","9,163","10,772","9,732","10,789","10,656","11,204","11,422","12,194","12,714","12,041","11,124","12,997","13,084","13,259","12,396","13,551","13,369","14,263","15,079","14,497","15,635","16,943","16,894","17,129","17,615","18,404","18,428","19,714","20,660","21,512","22,451","23,445","23,753","25,039","26,711","28,170","30,040","31,823","33,921","36,446","37,929","40,792","44,421","45,364","49,498","52,781","57,011","63,397","64,122","61,334","65,566","69,239","71,189","75,203","78,655","79,928","81,634","81,492","79,961","82,206","85,610","91,073","97,894","102,922","107,427"," 112,120 "," 113,341 "," 111,025 "," 112,096 "," 116,897 "," 121,143 "," 126,210 "," 132,198 "," 137,378 "," 142,753 "," 145,599 "," 146,369 "," 144,694 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain ,"1,867",,"1,800",,"4,495",,"7,029",,"7,481",,"12,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,066","16,311","17,053","17,192","17,506","18,391","17,892","17,489","17,902","18,700","19,336","19,595","19,729","20,190","20,206","19,586","20,612","20,566","18,490","19,073","19,556","21,104","24,034","26,156","23,968","24,670","25,136","27,701","26,982","25,492","27,750","28,462","28,831","29,480","29,561","28,774","28,157","27,765","28,890","28,823","28,839","29,495","31,707","30,597","30,939","30,668","28,224","29,659","31,945","32,457","33,164","35,471","34,440","34,600","34,485","34,005","35,760","36,885","38,331","38,998","37,633","40,332","40,028","41,653","41,075","41,746","43,687","43,150","42,844","43,112","46,226","47,370","49,390","50,028","51,443","54,627","54,424","59,140","59,371","63,570","61,435","59,871","61,163","59,966","62,231","63,482","49,343","45,272","45,255","48,856","53,585","52,726","55,670","57,724","60,407","56,326","58,854","59,823","59,970","59,583","61,429","67,533","73,044","72,806","78,335","81,457","88,083","90,901","94,829","92,651","94,119","106,187","118,386","130,477","143,308","152,794","164,199","175,227","185,747","202,472","214,070","226,319","245,019","266,896","286,732","296,824","309,546","321,868","332,597","337,333","344,987","346,768","352,979","361,902","367,170","374,627","386,998","409,027","431,389","454,166","474,366"," 486,443 "," 490,963 "," 485,899 "," 497,479 "," 511,197 "," 523,520 "," 543,758 "," 568,133 "," 595,109 "," 625,117 "," 647,273 "," 664,622 "," 684,537 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total 13 small WEC,140,,104,,199,,250,,311,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,050",,,,,,,,,,,,,,,,,,,,"1,495",,,,,,,,,,,,,,,,,,,,"2,253",,,,,,,,,,"2,862",,,,,,,,,,,,,"3,843","3,594","3,673","3,822","3,732","3,634","3,446","3,523","3,346","3,843","3,780","4,072","4,278","4,317","4,503","4,694","4,810","4,719","4,462","4,615","4,470","4,647","4,837","5,061","5,311","5,438","5,743","5,663","5,753","5,713","5,729","5,499","4,798","4,544","4,801","5,114","5,517","5,880","5,746","6,180","6,436","6,647","7,001","7,427","7,752","7,966","8,279","8,487","8,876","9,269","9,756","10,165","10,877","11,398","11,862","12,261","13,144","13,713","14,651","15,548","16,452","16,510","16,005","17,038","18,095","19,058","20,007","20,768","21,257","21,886","22,385","23,512","24,313","25,556","26,754","28,385","30,000","31,205","32,342","33,161","34,633","35,838","36,899","38,136","39,918","41,769","43,639","46,112","47,553","50,610","52,322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total 29 Western Europe ,"14,433",,"10,925",,"44,183",,"65,602",,"81,213",,"159,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"261,276",,,,,,,,,,,,,,,,,,,,"367,466",,,,,,,,,,,,,,,,,,,,"536,803",,,,,,,,,,"675,788",,,,,,,,,,,,,"902,210",,,,,,,,"814,242","883,301","875,573","942,341","993,712","1,005,304","1,054,086","1,096,988","1,130,419","1,111,433","1,057,262","1,029,809","1,064,866","1,107,794","1,153,260","1,189,180","1,244,962","1,277,038","1,352,313","1,334,871","1,347,089","1,339,581","1,339,983","1,288,111","1,120,030","1,066,226","1,136,858","1,215,064","1,310,399","1,396,078","1,478,622","1,532,448","1,611,230","1,699,624","1,805,737","1,888,431","1,971,600","2,018,769","2,114,632","2,250,534","2,370,621","2,486,974","2,603,785","2,761,541","2,876,317","2,983,151","3,088,533","3,252,050","3,438,220","3,590,925","3,711,975","3,875,442","4,096,764","4,185,122","4,167,892","4,346,678","4,471,784","4,605,849","4,774,102","4,849,192","4,860,300","4,901,173","4,990,472","5,110,484","5,238,147","5,384,979","5,539,697","5,763,153","5,960,855","6,032,764","6,143,821","6,222,383","6,206,749","6,382,145","6,548,336","6,667,181","6,852,845","7,058,364","7,264,459","7,539,382","7,685,960","7,773,654","7,857,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Offshoots ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia ,144,,160,,180,,180,,180,,173,173,177,183,195,205,207,212,216,228,280,292,303,314,335,410,413,440,452,438,577,525,497,585,679,716,809,960,"1,141","1,207","1,195","1,491","1,952","2,393","2,338","2,459","3,251","3,114","2,837","3,793","3,838","3,837","3,786","3,910","4,329","4,303","4,575","5,120","5,366","5,414","5,810","5,525","6,119","6,764","6,987","7,755","7,730","8,052","8,820","8,944","9,415","10,108","9,539","10,951","11,000","11,719","11,867","13,131","13,205","14,345","13,850","14,914","13,081","12,362","12,784","12,066","12,982","12,264","14,172","14,172","15,014","14,568","14,717","15,881","16,947","17,145","18,309","19,052","19,697","21,307","22,793","22,967","23,764","24,861","24,797","24,341","24,172","23,716","23,155","24,488","25,534","26,818","28,225","29,579","31,524","33,002","33,792","34,305","34,368","33,662","30,458","28,416","30,025","32,110","33,810","35,798","37,414","39,306","40,639","40,749","43,422","48,271","53,837","55,738","53,809","51,109","49,291","50,503","53,754","57,308","61,274","63,892","64,470","66,481","70,614","74,471","77,034","78,577","82,351","87,421","91,085","91,713","97,444","103,413","110,488","116,131","119,363","127,422","134,913","143,118","152,220","158,992","163,453","172,314","176,586","181,367","188,678","190,653","196,184","206,515","210,642","218,780","218,512","218,539","233,618","245,444","250,539","262,925","274,737","286,820","291,180"," 291,916 "," 302,571 "," 314,360 "," 327,595 "," 341,575 "," 354,521 "," 370,333 "," 389,998 "," 404,662 "," 412,985 "," 429,007 "," 442,774 "," 459,504 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand ,0,,4,,40,,40,,40,,40,,,,,,,,,,40,,,,,,,,,,28,,,,,,,,,,103,,,,,,,,,,292,,,,,,,,,,902,965,"1,127","1,283","1,411","1,497","1,572","1,792","1,994","1,763","1,948","2,029","2,023","2,006","2,214","2,203","2,255","2,307","2,307","2,428","2,497","2,515","2,607","2,671","2,584","2,677","2,983","3,018","3,104","3,208","3,469","3,480","3,746","4,099","4,081","4,457","4,879","5,174","4,816","4,885","5,556","5,862","5,689","5,781","5,931","5,960","5,914","5,769","5,677","6,313","7,001","6,538","6,313","6,822","6,943","7,313","6,926","6,729","7,475","7,741","7,405","6,775","6,608","7,047","7,400","7,747","9,186","9,683","10,365","10,510","10,308","9,984","11,082","11,313","11,360","11,695","12,597","14,100","12,701","14,071","16,136","14,904","15,552","16,084","18,298","18,639","19,605","20,165","20,957","22,449","22,449","23,704","24,215","25,749","27,004","28,724","30,536","29,142","29,095","32,099","31,644","33,285","34,711","37,177","39,390","38,937","39,887","37,944","38,097","38,874","39,141","41,041","41,809","42,955","45,072","45,420","46,372","46,564","46,435","46,850","46,729"," 46,113 "," 46,621 "," 49,627 "," 52,254 "," 54,413 "," 56,333 "," 57,151 "," 57,440 "," 60,413 "," 61,798 "," 63,946 "," 66,908 "," 69,400 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,32,,64,,100,,100,,86,,738,,,,,,,,,,"1,169",,,,,,,,,,"1,972",,,,,,,,,,"3,304",,,,,,,,,,"4,887",,,,,,,,,,"6,407","6,669","6,599","7,263","7,437","7,263","6,774","7,228","6,948","7,612","7,961","9,078","9,497","9,532","10,300","9,672","9,776","10,091","10,824","10,894","11,697","11,976","11,906","11,837","12,395","12,256","11,941","13,233","13,757","15,049","15,887","17,144","18,820","19,378","19,658","21,962","24,162","25,559","24,336","26,920","29,225","31,215","33,275","34,916","32,577","34,672","38,163","39,734","37,186","34,357","33,973","30,307","34,741","36,801","37,360","41,445","43,680","48,010","52,269","52,199","50,454","42,667","39,630","36,801","40,712","43,994","46,368","50,733","52,060","55,167","62,744","71,508","84,182","87,988","91,305","88,477","87,569","91,445","93,121","95,146","102,164","107,960","115,816","121,228","120,390","131,633","142,282","146,402","149,021","155,062","159,880","164,598","176,130","185,041","197,098","210,203","223,832","230,647","242,703","255,497","262,098","276,694","291,314","312,176","324,928","332,269","350,467","362,245","376,894","392,561","397,814","410,164","397,671","409,246","432,711","456,107","468,055","487,138","510,815","523,177","524,475"," 513,292 "," 517,779 "," 529,921 "," 555,411 "," 570,868 "," 580,060 "," 604,682 "," 629,359 "," 664,666 "," 699,572 "," 711,925 "," 733,774 "," 748,363 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States ,272,,520,,800,,600,,527,,"12,548",,,,,,,,,,"18,219",,,,,,,,,,"27,694",,,,,,,,,,"42,583",,,,,,,,,,"69,346",,,,,,,,,,"98,374","102,862","107,065","112,436","111,735","117,573","118,974","122,827","127,964","143,726","160,656","166,377","177,002","181,322","184,591","185,992","191,596","200,236","199,302","211,678","214,714","224,027","245,757","233,857","227,131","254,552","249,379","273,178","278,869","304,221","312,499","347,681","351,303","368,377","363,720","390,624","435,636","442,362","406,146","455,814","460,471","475,475","497,722","517,383","477,545","490,996","558,774","544,804","593,956","599,130","593,438","579,986","612,064","692,776","713,989","730,545","778,144","785,905","794,700","843,334","768,314","709,332","615,686","602,751","649,316","698,984","798,322","832,469","799,357","862,995","929,737","1,098,921","1,318,809","1,581,122","1,713,572","1,644,761","1,305,357","1,285,697","1,334,331","1,339,505","1,455,916","1,566,784","1,625,245","1,699,970","1,688,804","1,808,126","1,843,455","1,878,063","1,859,088","1,997,061","2,046,727","2,094,396","2,220,732","2,316,765","2,450,915","2,607,294","2,778,086","2,847,549","2,983,081","3,076,517","3,081,900","3,178,106","3,346,554","3,536,622","3,526,724","3,516,825","3,701,163","3,868,829","4,089,548","4,228,647","4,230,558","4,336,141","4,254,870","4,433,129","4,755,958","4,940,383","5,110,480","5,290,129","5,512,845","5,703,521","5,803,200"," 5,791,931 "," 5,985,152 "," 6,146,210 "," 6,395,858 "," 6,558,151 "," 6,803,769 "," 7,109,775 "," 7,406,631 "," 7,736,163 "," 8,019,378 "," 8,079,583 "," 8,208,732 "," 8,430,760 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Western Offshoots ,448,,748,,"1,120",,920,,833,,"13,499",,,,,,,,,,"19,708",,,,,,,,,,"30,271",,,,,,,,,,"47,185",,,,,,,,,,"78,363",,,,,,,,,,"111,493","116,021","120,910","127,746","127,570","134,088","135,050","139,899","145,727","162,045","179,980","187,592","198,062","203,811","208,105","209,585","215,494","225,764","225,638","239,345","242,758","253,432","273,352","260,726","254,894","281,551","277,285","301,693","309,903","336,650","346,869","382,873","388,586","407,735","404,406","434,188","482,987","492,147","454,995","508,927","518,044","535,519","560,450","582,941","540,849","555,969","627,023","614,024","659,973","664,288","659,946","643,650","681,343","765,978","789,816","812,305","862,542","874,948","888,812","936,936","856,631","787,191","691,948","678,710","731,237","786,523","891,290","932,191","902,421","969,421","1,046,211","1,228,684","1,467,911","1,736,162","1,870,047","1,796,042","1,454,814","1,441,744","1,493,907","1,506,030","1,635,490","1,753,540","1,821,083","1,903,763","1,898,106","2,032,869","2,082,376","2,123,207","2,111,417","2,261,993","2,320,141","2,374,411","2,518,521","2,630,968","2,785,505","2,962,352","3,151,817","3,234,760","3,389,792","3,507,231","3,527,862","3,647,077","3,836,032","4,058,289","4,067,628","4,069,398","4,280,195","4,459,671","4,700,723","4,866,597","4,878,155","5,006,126","4,912,862","5,103,869","5,467,359","5,687,354","5,875,446","6,086,756","6,344,832","6,560,368","6,665,584","6,643,252","6,852,122","7,040,118","7,331,119","7,525,008","7,794,682","8,141,940","8,483,428","8,865,904","9,193,732","9,284,461","9,452,188","9,708,027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Europe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,,,,,,,,,,434,,,,,,,,,,548,,,,,,,,,,682,,,728,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,"1,229","1,310","1,342","1,431","1,516","1,644","1,711","1,874","2,018","2,170","2,355","2,453","2,612","2,782","2,962","3,156","3,360","3,579","3,810","4,058","4,321","4,602","4,901","5,218","5,357","5,497","5,643","5,793","5,945","6,101","6,270","6,428","6,596","6,771","6,951","7,133","7,321","7,514","7,713","7,917","8,125","5,850","5,429","5,950","6,444","7,301","7,965","7,153","8,061","8,875","9,523","10,209","10,556","11,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
